filename,arm_name,intervention_type,screening,1_month,3_months,6_months,9_months,12_months,cycle_length,visit_pattern,error,publication_year
PMID 22894553 a_Summary_SoE.pdf,Arm B (Placebo),control,1.0,3.0,5.0,8.0,9.0,10.0,28.0,"Weekly for 2 weeks (Day 1, 8), then every 4 weeks until Week 25 (Day 29, 57, 85, 113, 141, 169), then every 12 weeks thereafter (Day 253, 337).",,2012.0
PMID 22915657 a_Summary_SoE.pdf,Arm 1 (Palonosetron + Dexamethasone + Compazine),intervention,1.0,2.0,2.0,2.0,2.0,2.0,21.0,"Screening visit (Day -14 to -1), Day 1 Treatment visit, and a visit at the start of the next chemotherapy cycle (approx. Day 21-28) for medication pack return/pill count.",,2012.0
PMID 22915657 a_Summary_SoE.pdf,Arm 2 (Granisetron + Dexamethasone + Compazine),intervention,1.0,2.0,2.0,2.0,2.0,2.0,21.0,"Screening visit (Day -14 to -1), Day 1 Treatment visit, and a visit at the start of the next chemotherapy cycle (approx. Day 21-28) for medication pack return/pill count.",,2012.0
PMID 22915657 a_Summary_SoE.pdf,Arm 3 (Aprepitant + Palonosetron + Dexamethasone),control,1.0,2.0,2.0,2.0,2.0,2.0,21.0,"Screening visit (Day -14 to -1), Day 1 Treatment visit, and a visit at the start of the next chemotherapy cycle (approx. Day 21-28) for medication pack return/pill count.",,2012.0
PMID 22915657 a_Summary_SoE.pdf,Arm 4 (Palonosetron + Dexamethasone + Compazine + Dexamethasone),intervention,1.0,2.0,2.0,2.0,2.0,2.0,21.0,"Screening visit (Day -14 to -1), Day 1 Treatment visit, and a visit at the start of the next chemotherapy cycle (approx. Day 21-28) for medication pack return/pill count.",,2012.0
PMID 22949154 a_Summary_SoE.pdf,Arm 1 (Bosutinib 500mg daily),intervention,1.0,2.0,4.0,7.0,8.0,9.0,28.0,"Day 1, then every 4 weeks for 6 months (Days 28, 56, 84, 112, 140, 168), then every 3 months (Days 252, 336).",,2012.0
PMID 22949154 a_Summary_SoE.pdf,Arm 2 (Imatinib 400mg daily),control,1.0,2.0,4.0,7.0,8.0,9.0,28.0,"Day 1, then every 4 weeks for 6 months (Days 28, 56, 84, 112, 140, 168), then every 3 months (Days 252, 336).",,2012.0
PMID 22965961 a_Summary_SoE.pdf,Cediranib + FOLFOX (Arm A/B),intervention,1.0,4.0,8.0,14.0,21.0,28.0,14.0,"Dosing occurs every 2 weeks (Q2W) starting on Day 1. An additional safety/labs visit occurs at Week 1 (Day 8). Imaging (RECIST) occurs at Weeks 8, 16, 24, and then every 12 weeks, coinciding with dosing days.",,2012.0
PMID 22965961 a_Summary_SoE.pdf,Bevacizumab + FOLFOX (Arm C),control,1.0,4.0,8.0,14.0,21.0,28.0,14.0,"Dosing occurs every 2 weeks (Q2W) starting on Day 1. An additional safety/labs visit occurs at Week 1 (Day 8). Imaging (RECIST) occurs at Weeks 8, 16, 24, and then every 12 weeks, coinciding with dosing days.",,2012.0
PMID 22965962 a_Summary_SoE.pdf,Arm A (Aflibercept + Docetaxel),intervention,2.0,4.0,9.0,18.0,26.0,36.0,21.0,Two visits per 21-day cycle: Day 1 for treatment/infusion and a Week 2 visit for blood pressure monitoring.,,2012.0
PMID 22965962 a_Summary_SoE.pdf,Arm B (Placebo + Docetaxel),control,2.0,4.0,9.0,18.0,26.0,36.0,21.0,Two visits per 21-day cycle: Day 1 for treatment/infusion and a Week 2 visit for blood pressure monitoring.,,2012.0
PMID 22965965 a_Summary_SoE.pdf,"Cediranib + FOLFOX (Arms A, B, D)",intervention,1.0,4.0,8.0,14.0,21.0,28.0,14.0,"Day 1, Week 1, then every 2 weeks (Day 15, 29, 43, etc.)",,2012.0
PMID 22965965 a_Summary_SoE.pdf,"Placebo + FOLFOX (Arms C, E)",control,1.0,4.0,8.0,14.0,21.0,28.0,14.0,"Day 1, Week 1, then every 2 weeks (Day 15, 29, 43, etc.)",,2012.0
PMID 22965965 a_Summary_SoE.pdf,"Cediranib + XELOX (Arms A, B, D)",intervention,1.0,4.0,7.0,11.0,15.0,20.0,21.0,"Day 1, Week 1, Week 2, then every 3 weeks (Day 22, 43, 64, etc.)",,2012.0
PMID 22965965 a_Summary_SoE.pdf,"Placebo + XELOX (Arms C, E)",control,1.0,4.0,7.0,11.0,15.0,20.0,21.0,"Day 1, Week 1, Week 2, then every 3 weeks (Day 22, 43, 64, etc.)",,2012.0
PMID 22987089 a_Summary_SoE.pdf,Arm A (Levocarnitine),intervention,1.0,1.0,2.0,2.0,2.0,2.0,28.0,"Baseline, Week 4 (Day 29), and Week 8 (Day 56).",,2012.0
PMID 22987089 a_Summary_SoE.pdf,Arm B (Placebo),control,1.0,1.0,2.0,2.0,2.0,2.0,28.0,"Baseline, Week 4 (Day 29), and Week 8 (Day 56).",,2012.0
PMID 23075175 a_Summary_SoE.pdf,Arm A (PBSC Transplantation),intervention,1.0,11.0,20.0,25.0,27.0,29.0,0.0,"Baseline screening; Day 0 transplant; Month 1 includes frequent labs (3x/week for 2 weeks, then 2x/week for 2 weeks); Month 2-3 includes weekly visits and a Day 60 visit; Month 4-12 includes visits at Day 100, 4 months, 6 months, 7 months, 9 months, 11 months, and 12 months.",,2012.0
PMID 23075175 a_Summary_SoE.pdf,Arm B (Marrow Transplantation),control,1.0,11.0,20.0,25.0,27.0,29.0,0.0,"Baseline screening; Day 0 transplant; Month 1 includes frequent labs (3x/week for 2 weeks, then 2x/week for 2 weeks); Month 2-3 includes weekly visits and a Day 60 visit; Month 4-12 includes visits at Day 100, 4 months, 6 months, 7 months, 9 months, 11 months, and 12 months.",,2012.0
PMID 23177515 a_Summary_SoE.pdf,Regorafenib,intervention,1.0,0.0,0.0,0.0,0.0,0.0,,The standard visit schedule is not explicitly detailed in the provided document.,,2013.0
PMID 23177515 a_Summary_SoE.pdf,Placebo,control,1.0,0.0,0.0,0.0,0.0,0.0,,The standard visit schedule is not explicitly detailed in the provided document.,,2013.0
PMID 23228172 a_Summary_SoE.pdf,Arm A (Abiraterone Acetate + Prednisone),intervention,2.0,3.0,7.0,10.0,13.0,17.0,28.0,Cycles 1-3: Day 1 and Day 15. Cycles 4 and onwards: Day 1 only.,,2013.0
PMID 23228172 a_Summary_SoE.pdf,Arm B (Placebo + Prednisone),control,2.0,3.0,7.0,10.0,13.0,17.0,28.0,Cycles 1-3: Day 1 and Day 15. Cycles 4 and onwards: Day 1 only.,,2013.0
PMID 23234763 a_Summary_SoE.pdf,Lapatinib,intervention,1.0,0.0,0.0,0.0,0.0,1.0,,Annual assessments for disease-free survival (DFS) as indicated in the supplementary data table.,,2013.0
PMID 23234763 a_Summary_SoE.pdf,Placebo,control,1.0,0.0,0.0,0.0,0.0,1.0,,Annual assessments for disease-free survival (DFS) as indicated in the supplementary data table.,,2013.0
PMID 23248256 a_Summary_SoE.pdf,Arm 1 (Carboplatin and Paclitaxel plus Placebo),control,2.0,4.0,7.0,11.0,15.0,20.0,21.0,Day 1 of each 21-day cycle for infusions/assessments. Weekly blood pressure checks in Cycle 1 only (Days 8 and 15). Imaging every 2 cycles (approx. every 6 weeks).,,2013.0
PMID 23248256 a_Summary_SoE.pdf,Arm 2 (Carboplatin and Paclitaxel plus Sorafenib),intervention,2.0,4.0,7.0,11.0,15.0,20.0,21.0,Day 1 of each 21-day cycle for infusions/assessments. Weekly blood pressure checks in Cycle 1 only (Days 8 and 15). Imaging every 2 cycles (approx. every 6 weeks).,,2013.0
PMID 23295789 a_Summary_SoE.pdf,Arm A (Chlorambucil alone),control,2.0,5.0,9.0,16.0,16.0,17.0,28.0,"Weekly clinic visits for labs during the first 6 weeks, followed by bi-weekly visits (Day 1 and Day 8/15) during four 28-day maintenance cycles.",,2013.0
PMID 23295789 a_Summary_SoE.pdf,Arm B (Chlorambucil plus Rituximab),intervention,2.0,7.0,11.0,18.0,18.0,19.0,28.0,"Weekly infusions/labs for 4 weeks, then weekly labs for 2 weeks, followed by bi-weekly visits (Day 1 infusion/labs and Day 8/15 labs) during maintenance.",,2013.0
PMID 23295789 a_Summary_SoE.pdf,Arm C (Rituximab alone),intervention,2.0,7.0,11.0,18.0,18.0,19.0,28.0,Identical to Arm B infusion and monitoring schedule.,,2013.0
PMID 23295793 a_Summary_SoE.pdf,Arm A (Toremifene Citrate 20 mg),intervention,1.0,1.0,2.0,3.0,3.0,4.0,90.0,"Screening, Randomization (Day 1), then visits at Month 3, Month 6, and Month 12.",,2013.0
PMID 23295793 a_Summary_SoE.pdf,Arm B (Placebo),control,1.0,1.0,2.0,3.0,3.0,4.0,90.0,"Screening, Randomization (Day 1), then visits at Month 3, Month 6, and Month 12.",,2013.0
PMID 23358971 a_Summary_SoE.pdf,Arm 1: Exemestane + Celecoxib,intervention,1.0,1.0,2.0,3.0,4.0,5.0,1.0,"Baseline (Day 1), then visits every 3 months (Month 3, 6, 9, 12) during the first year.",,2013.0
PMID 23358971 a_Summary_SoE.pdf,Arm 2: Exemestane + Placebo,control,1.0,1.0,2.0,3.0,4.0,5.0,1.0,"Baseline (Day 1), then visits every 3 months (Month 3, 6, 9, 12) during the first year.",,2013.0
PMID 23358971 a_Summary_SoE.pdf,Arm 3: Anastrozole + Celecoxib,intervention,1.0,1.0,2.0,3.0,4.0,5.0,1.0,"Baseline (Day 1), then visits every 3 months (Month 3, 6, 9, 12) during the first year.",,2013.0
PMID 23358971 a_Summary_SoE.pdf,Arm 4: Anastrozole + Placebo,control,1.0,1.0,2.0,3.0,4.0,5.0,1.0,"Baseline (Day 1), then visits every 3 months (Month 3, 6, 9, 12) during the first year.",,2013.0
PMID 23358972_Summary_SoE.pdf,Arm A (FOLFIRI + sunitinib),intervention,2.0,5.0,9.0,15.0,22.0,29.0,42.0,"Cycle 1: Days 1, 8, 15, 22, 29. Subsequent cycles: Days 1, 15, 29.",,2013.0
PMID 23358972_Summary_SoE.pdf,Arm B (FOLFIRI + Placebo),control,2.0,5.0,9.0,15.0,22.0,29.0,42.0,"Cycle 1: Days 1, 8, 15, 22, 29. Subsequent cycles: Days 1, 15, 29.",,2013.0
PMID 23460714 a_Summary_SoE.pdf,Arm A (Docetaxel + Placebo),control,2.0,4.0,10.0,19.0,30.0,40.0,28.0,"Days 1, 8, and 15 of each 28-day cycle.",,2013.0
PMID 23460714 a_Summary_SoE.pdf,Arm B (Docetaxel + ZD1839),intervention,2.0,4.0,10.0,19.0,30.0,40.0,28.0,"Days 1, 8, and 15 of each 28-day cycle.",,2013.0
PMID 23478059 a_Summary_SoE.pdf,Arm A (Abagovomab),intervention,1.0,3.0,5.0,8.0,12.0,15.0,28.0,"Induction phase: Weeks 0, 2, 4, 6 (4 doses). Maintenance phase: Week 10, then every 4 weeks until recurrence or 94 weeks.",,2013.0
PMID 23478059 a_Summary_SoE.pdf,Arm B (Placebo),control,1.0,3.0,5.0,8.0,12.0,15.0,28.0,"Induction phase: Weeks 0, 2, 4, 6 (4 doses). Maintenance phase: Week 10, then every 4 weeks until recurrence or 94 weeks.",,2013.0
PMID 23509322 a_Summary_SoE.pdf,Paclitaxel + Lapatinib,intervention,1.0,4.0,10.0,19.0,20.0,22.0,28.0,"Days 1, 8, and 15 of each 28-day cycle while on paclitaxel (first 6 months); then every 8 weeks (Day 1 of every second cycle) while on lapatinib monotherapy.",,2013.0
PMID 23509322 a_Summary_SoE.pdf,Paclitaxel + Placebo,control,1.0,4.0,10.0,19.0,20.0,22.0,28.0,"Days 1, 8, and 15 of each 28-day cycle while on paclitaxel (first 6 months); then every 8 weeks (Day 1 of every second cycle) while on placebo monotherapy.",,2013.0
PMID 23550669 a_Summary_SoE.pdf,,,,,,,,,,,Failed to parse JSON,2013.0
PMID 23569308 a_Summary_SoE.pdf,Arm A (Zibotentan + Docetaxel),intervention,1.0,5.0,9.0,13.0,16.0,21.0,21.0,"Cycles 1-2: Days 1, 8, 15; Cycles 3-10: Day 1; Post-docetaxel: every 4 weeks (28 days).",,2013.0
PMID 23569308 a_Summary_SoE.pdf,Arm B (Placebo + Docetaxel),control,1.0,5.0,9.0,13.0,16.0,21.0,21.0,"Cycles 1-2: Days 1, 8, 15; Cycles 3-10: Day 1; Post-docetaxel: every 4 weeks (28 days).",,2013.0
PMID 23690416 a_Summary_SoE.pdf,Arm A (Personalized Chemotherapy based on RRM1/ERCC1),intervention,2.0,4.0,11.0,17.0,19.0,21.0,21.0,Days 1 and 8 of each 21-day cycle for 6 cycles; imaging every 2 cycles; follow-up every 6 weeks.,,2013.0
PMID 23690416 a_Summary_SoE.pdf,Arm B (Standard Gemcitabine/Carboplatin),control,2.0,4.0,11.0,17.0,19.0,21.0,21.0,Days 1 and 8 of each 21-day cycle for 6 cycles; imaging every 2 cycles; follow-up every 6 weeks.,,2013.0
PMID 23724913 a_Summary_SoE.pdf,Arm A (PF-02341066),intervention,1.0,3.0,6.0,10.0,14.0,19.0,21.0,Day 1 of every 21-day cycle; Day 15 of Cycle 1 only.,,2013.0
PMID 23724913 a_Summary_SoE.pdf,Arm B (Standard of Care Chemotherapy),control,1.0,3.0,6.0,10.0,14.0,19.0,21.0,Day 1 of every 21-day cycle; Day 15 of Cycle 1 only.,,2013.0
PMID 23733756 a_Summary_SoE.pdf,Acetyl-L-Carnitine + Taxane,intervention,2.0,5.0,12.0,13.0,14.0,15.0,7.0,"Weekly taxane infusions for 12 weeks; study assessments at Weeks 3, 12, 24, 36, and Year 1.",,2013.0
PMID 23733756 a_Summary_SoE.pdf,Placebo + Taxane,control,2.0,5.0,12.0,13.0,14.0,15.0,7.0,"Weekly taxane infusions for 12 weeks; study assessments at Weeks 3, 12, 24, 36, and Year 1.",,2013.0
PMID 23733779 a_Summary_SoE.pdf,Arm A (6 cycles of FAC),control,2.0,2.0,5.0,7.0,8.0,9.0,21.0,FAC cycles every 21 days (Day 1 of each cycle).,,2013.0
PMID 23733779 a_Summary_SoE.pdf,Arm B (4 cycles of FAC followed by 8 weekly Taxol),intervention,2.0,2.0,5.0,13.0,14.0,15.0,21.0,"4 FAC cycles every 21 days, followed by 8 weekly Taxol infusions.",,2013.0
PMID 23816960 a_Summary_SoE.pdf,Arm A (Afatinib),intervention,2.0,4.0,9.0,15.0,21.0,28.0,21.0,Day 1 and Day 8 for Courses 1-2; Day 1 only for Course 3 onwards. Tumour assessments every 6 weeks until week 48.,,2013.0
PMID 23816960 a_Summary_SoE.pdf,Arm B (Pemetrexed/Cisplatin),control,2.0,4.0,9.0,15.0,21.0,28.0,21.0,Day 1 and Day 8 for Courses 1-2; Day 1 only for Courses 3-6. Follow-up visits every 21 days after EOT.,,2013.0
PMID 23835708 a_Summary_SoE.pdf,Arm A (Bevacizumab Maintenance),control,1.0,2.0,5.0,9.0,13.0,18.0,21.0,Visits occur every 21 days (q3w) for both induction and maintenance phases. All assessments and drug administrations are performed on Day 1 of each cycle.,,2013.0
PMID 23835708 a_Summary_SoE.pdf,Arm B (Bevacizumab + Pemetrexed Maintenance),intervention,1.0,2.0,5.0,9.0,13.0,18.0,21.0,Visits occur every 21 days (q3w) for both induction and maintenance phases. All assessments and drug administrations are performed on Day 1 of each cycle.,,2013.0
PMID 23857972 a_Summary_SoE.pdf,Arm A (Sunitinib + Capecitabine),intervention,1.0,4.0,7.0,11.0,15.0,20.0,21.0,"Cycle 1: Days 1, 7, 14. Subsequent Cycles: Day 1 only.",,2013.0
PMID 23857972 a_Summary_SoE.pdf,Arm B (Capecitabine Monotherapy),control,1.0,4.0,7.0,11.0,15.0,20.0,21.0,"Cycle 1: Days 1, 7, 14. Subsequent Cycles: Day 1 only.",,2013.0
PMID 23863050 a_Summary_SoE.pdf,Alpharadin (Radium-223 chloride) + Best Standard of Care,intervention,2.0,3.0,5.0,8.0,9.0,11.0,28.0,"1 visit every 4 weeks for 6 injections, followed by an end-of-treatment visit at week 24, then follow-up visits every 2 months.",,2013.0
PMID 23863050 a_Summary_SoE.pdf,Placebo + Best Standard of Care,control,2.0,3.0,5.0,8.0,9.0,11.0,28.0,"1 visit every 4 weeks for 6 injections, followed by an end-of-treatment visit at week 24, then follow-up visits every 2 months.",,2013.0
PMID 23940216 a_Summary_SoE.pdf,Arm A (Cediranib 30 mg Monotherapy),intervention,1.0,5.0,8.0,10.0,12.0,14.0,42.0,"Weekly for the first 6 weeks (Visits 2-8), then every 6 weeks (Visit 10 onward).",,2013.0
PMID 23940216 a_Summary_SoE.pdf,Arm B (Cediranib 20 mg + Lomustine),intervention,1.0,5.0,9.0,13.0,17.0,22.0,42.0,"Weekly for the first 6 weeks (Visits 2-8), then every 3 weeks (alternating Main/Dose visits and Mid-cycle CBC visits).",,2013.0
PMID 23940216 a_Summary_SoE.pdf,Arm C (Lomustine + Placebo),control,1.0,5.0,9.0,13.0,17.0,22.0,42.0,"Weekly for the first 6 weeks (Visits 2-8), then every 3 weeks (alternating Main/Dose visits and Mid-cycle CBC visits).",,2013.0
PMID 23940225 a_Summary_SoE.pdf,Group 1 (TAC),control,3.0,4.0,10.0,13.0,13.0,14.0,21.0,"2 days per 21-day cycle (Day 1 infusion, Day 2 pegfilgrastim injection)",,2013.0
PMID 23940225 a_Summary_SoE.pdf,Group 2 (DD AC -> P),intervention,3.0,6.0,14.0,17.0,17.0,18.0,14.0,"2 days per 14-day cycle (Day 1 infusion, Day 2 pegfilgrastim injection)",,2013.0
PMID 23940225 a_Summary_SoE.pdf,Group 3 (DD AC -> PG),intervention,3.0,6.0,14.0,17.0,17.0,18.0,14.0,"2 days per 14-day cycle (Day 1 infusion, Day 2 pegfilgrastim injection)",,2013.0
PMID 23960180 a_Summary_SoE.pdf,Arm A (Maintenance Rituximab),intervention,2.0,7.0,19.0,24.0,26.0,28.0,28.0,"Induction (C1-C4): 4 days for treatment (D1-4, except C1 D1,2,3,8) + 1 day for labs (D15). Post-induction: 4 weekly rituximab infusions. Maintenance: Every 2 months (Months 9, 11, 13, 15).",,2013.0
PMID 23960180 a_Summary_SoE.pdf,Arm B (No further therapy/Observation),control,2.0,7.0,19.0,24.0,25.0,26.0,28.0,"Induction (C1-C4): 4 days for treatment (D1-4, except C1 D1,2,3,8) + 1 day for labs (D15). Post-induction: 4 weekly rituximab infusions. No further treatment after Month 8.",,2013.0
PMID 23980091 a_Summary_SoE.pdf,Arm 1 - ZD1839 (IRESSA),intervention,1.0,1.0,2.0,3.0,4.0,5.0,,Screening visit within 14 days of randomization; Month 1 visit; Month 3 visit; then every 3 months thereafter.,,2013.0
PMID 23980091 a_Summary_SoE.pdf,Arm 2 - Placebo,control,1.0,1.0,2.0,3.0,4.0,5.0,,Screening visit within 14 days of randomization; Month 1 visit; Month 3 visit; then every 3 months thereafter.,,2013.0
PMID 24043745 a_Summary_SoE.pdf,Arm A (Everolimus (RAD001) + Best Supportive Care),intervention,2.0,2.0,5.0,9.0,13.0,17.0,28.0,"Day 1 (Randomization), then monthly safety visits (every 28 days) and tumor assessments every 6 weeks (42 days). PK visit at Week 5 Day 1 (Day 29).",,2013.0
PMID 24043745 a_Summary_SoE.pdf,Arm B (Placebo + Best Supportive Care),control,2.0,2.0,5.0,9.0,13.0,17.0,28.0,"Day 1 (Randomization), then monthly safety visits (every 28 days) and tumor assessments every 6 weeks (42 days). PK visit at Week 5 Day 1 (Day 29).",,2013.0
PMID 24081940 a_Summary_SoE.pdf,Arm A (Soy protein powder + Placebo pill),intervention,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"One screening visit for consent and diary instruction, followed by one baseline visit for labs and randomization. All subsequent follow-ups (Weeks 2, 4, 8, 13) are conducted via telephone.",,2013.0
PMID 24081940 a_Summary_SoE.pdf,Arm B (Casein protein powder + Effexor XR),intervention,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"One screening visit for consent and diary instruction, followed by one baseline visit for labs and randomization. All subsequent follow-ups (Weeks 2, 4, 8, 13) are conducted via telephone.",,2013.0
PMID 24081940 a_Summary_SoE.pdf,Arm C (Soy protein powder + Effexor XR),intervention,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"One screening visit for consent and diary instruction, followed by one baseline visit for labs and randomization. All subsequent follow-ups (Weeks 2, 4, 8, 13) are conducted via telephone.",,2013.0
PMID 24081940 a_Summary_SoE.pdf,Arm D (Casein protein powder + Placebo pill),control,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"One screening visit for consent and diary instruction, followed by one baseline visit for labs and randomization. All subsequent follow-ups (Weeks 2, 4, 8, 13) are conducted via telephone.",,2013.0
PMID 24101040 a_Summary_SoE.pdf,Arm 1 (Standard Arm: RT + TMZ 5/28),control,2.0,22.0,34.0,45.0,52.0,54.0,28.0,"Concurrent Phase: Daily RT (Mon-Fri) for 6 weeks. Adjuvant Phase: 28-day cycles with visits on Day 1 (Clinic), Day 14 (Clinic - Cycles 1 & 4 only), Day 21 (Labs), and Day 28 (Labs).",,2013.0
PMID 24101040 a_Summary_SoE.pdf,Arm 2 (Experimental Arm: RT + TMZ 21/28),intervention,2.0,22.0,34.0,47.0,56.0,58.0,28.0,"Concurrent Phase: Daily RT (Mon-Fri) for 6 weeks. Adjuvant Phase: 28-day cycles with visits on Day 1 (Clinic), Day 14 (Clinic in C1/C4, Labs in others), Day 21 (Labs), and Day 28 (Labs).",,2013.0
PMID 24101054 a_Summary_SoE.pdf,Arm 2 (Bevacizumab + Erlotinib),intervention,1.0,5.0,14.0,18.0,22.0,27.0,21.0,"Chemotherapy phase: Days 1, 8, and 15 of each 21-day cycle. Post-chemotherapy phase: Day 1 of each 21-day cycle. One pre-randomization evaluation visit between phases.",,2013.0
PMID 24101054 a_Summary_SoE.pdf,Arm 1 (Bevacizumab + Erlotinib-placebo),control,1.0,5.0,14.0,18.0,22.0,27.0,21.0,"Chemotherapy phase: Days 1, 8, and 15 of each 21-day cycle. Post-chemotherapy phase: Day 1 of each 21-day cycle. One pre-randomization evaluation visit between phases.",,2013.0
PMID 24131140 a_Summary_SoE.pdf,Arm A (ABI-007 plus Gemcitabine),intervention,1.0,5.0,11.0,21.0,31.0,45.0,28.0,"Days 1, 8, 15 of every 28-day cycle. Cycle 1 is comprised of two 4-week cycles (total 8 weeks).",,2013.0
PMID 24131140 a_Summary_SoE.pdf,Arm B (Gemcitabine Alone),control,1.0,6.0,12.0,22.0,32.0,46.0,28.0,"Cycle 1 (8 weeks): Days 1, 8, 15, 22, 29, 36, 43. Cycle 2 onwards (4 weeks): Days 1, 8, 15.",,2013.0
PMID 24145346 a_Summary_SoE.pdf,Arm A (Pemetrexed + Carboplatin + Bevacizumab),intervention,1.0,5.0,13.0,17.0,21.0,26.0,21.0,"Induction (Cycles 1-4): Days 1, 8, 15. Maintenance (Cycles 501+): Day 1 only.",,2013.0
PMID 24145346 a_Summary_SoE.pdf,Arm B (Paclitaxel + Carboplatin + Bevacizumab),control,1.0,5.0,13.0,17.0,21.0,26.0,21.0,"Induction (Cycles 1-4): Days 1, 8, 15. Maintenance (Cycles 501+): Day 1 only.",,2013.0
PMID 24297945 a_Summary_SoE.pdf,Arm A (bevacizumab + temsirolimus),intervention,2.0,5.0,13.0,26.0,39.0,53.0,28.0,"Weekly clinic visits with weekly infusions (Temsirolimus weekly, Bevacizumab every 2 weeks).",,2014.0
PMID 24297945 a_Summary_SoE.pdf,Arm B (bevacizumab + interferon-alfa),control,2.0,5.0,13.0,26.0,39.0,53.0,28.0,Weekly clinic visits. Bevacizumab infusions occur every 2 weeks (core_treatment). Off-weeks involve clinic visits and labs (labs).,,2014.0
PMID 24297950 a_Summary_SoE.pdf,Arm A (Temsirolimus),intervention,1.0,5.0,13.0,26.0,39.0,53.0,42.0,Weekly in-person visits (Weeks 1-6 of each 6-week cycle) for IV infusion and clinical assessments.,,2014.0
PMID 24297950 a_Summary_SoE.pdf,Arm B (Sorafenib),control,1.0,3.0,7.0,13.0,20.0,27.0,42.0,"In-person visits on Weeks 1, 3, and 5 of each 6-week cycle for assessments and drug dispensing; Weeks 2, 4, and 6 are telephone-based.",,2014.0
PMID 24297951 a_Summary_SoE.pdf,Arm 1: CaMg before and after FOLFOX,intervention,1.0,3.0,7.0,13.0,14.0,15.0,14.0,"Day 1 of each 14-day cycle for 12 cycles. Follow-up visits at 1, 3, and 6 months post-chemotherapy.",,2014.0
PMID 24297951 a_Summary_SoE.pdf,Arm 2: Placebo before and after FOLFOX,control,1.0,3.0,7.0,13.0,14.0,15.0,14.0,"Day 1 of each 14-day cycle for 12 cycles. Follow-up visits at 1, 3, and 6 months post-chemotherapy.",,2014.0
PMID 24297951 a_Summary_SoE.pdf,Arm 3: CaMg before and placebo after FOLFOX,intervention,1.0,3.0,7.0,13.0,14.0,15.0,14.0,"Day 1 of each 14-day cycle for 12 cycles. Follow-up visits at 1, 3, and 6 months post-chemotherapy.",,2014.0
PMID 24323035 a_Summary_SoE.pdf,Arm A (Sunitinib plus Prednisone),intervention,1.0,3.0,5.0,8.0,11.0,15.0,28.0,"Screening visit, Cycle 1 Day 1 and Day 15, then Day 1 of every 28-day cycle thereafter.",,2014.0
PMID 24323035 a_Summary_SoE.pdf,Arm B (Placebo plus Prednisone),control,1.0,3.0,5.0,8.0,11.0,15.0,28.0,"Screening visit, Cycle 1 Day 1 and Day 15, then Day 1 of every 28-day cycle thereafter.",,2014.0
PMID 24395863 a_Summary_SoE.pdf,Regimen I (Weekly Cisplatin and Radiation Therapy),control,2.0,22.0,34.0,35.0,36.0,37.0,7.0,"Daily RT (5 days/week) for 5 weeks, followed by 3 weeks of brachytherapy and boost procedures.",,2014.0
PMID 24395863 a_Summary_SoE.pdf,"Regimen II (Cisplatin, Tirapazamine (TPZ), and Radiation Therapy)",intervention,2.0,22.0,34.0,35.0,36.0,37.0,7.0,"Daily RT (5 days/week) for 5 weeks, followed by 3 weeks of brachytherapy and boost procedures.",,2014.0
